 Timestamp,FIT101,LIT101,FIT201
 23/12/2015 12:17:34 AM,2.421612,498.5885,2.449492
 23/12/2015 12:17:35 AM,2.464849,498.6278,2.449492
 23/12/2015 12:17:36 AM,2.515133,498.4315,2.448723
 23/12/2015 12:17:37 AM,2.556449,498.039,2.448595
 23/12/2015 12:17:38 AM,2.583992,498.039,2.448595
 23/12/2015 12:17:39 AM,2.623707,498.196,2.45103
 23/12/2015 12:17:40 AM,2.654133,498.1567,2.451415
 23/12/2015 12:17:41 AM,2.666624,497.9998,2.45244
 23/12/2015 12:17:42 AM,2.660539,498.2353,2.452696
 23/12/2015 12:17:43 AM,2.634917,498.1175,2.452696
 23/12/2015 12:17:44 AM,2.616981,498.196,2.452696
 23/12/2015 12:17:45 AM,2.616981,498.196,2.452696
 23/12/2015 12:17:46 AM,2.612177,498.039,2.452696
 23/12/2015 12:17:47 AM,2.612177,498.1175,2.452696
 23/12/2015 12:17:48 AM,2.596483,498.3923,2.453209
 23/12/2015 12:17:49 AM,2.581751,498.5885,2.45449
 23/12/2015 12:17:50 AM,2.564456,498.9418,2.45449
 23/12/2015 12:17:51 AM,2.54588,498.981,2.452952
 23/12/2015 12:17:52 AM,2.53435,499.2166,2.452696
 23/12/2015 12:17:53 AM,2.51161,499.3736,2.452696
 23/12/2015 12:17:54 AM,2.503923,500.0801,2.451671
 23/12/2015 12:17:55 AM,2.485667,500.0801,2.451671
 23/12/2015 12:17:56 AM,2.476059,499.9624,2.450005
 23/12/2015 12:17:57 AM,2.45396,500.0016,2.448851
 23/12/2015 12:17:58 AM,2.44275,500.3549,2.448851
 23/12/2015 12:17:59 AM,2.428658,500.2764,2.448851
 23/12/2015 12:18:00 AM,2.424174,500.2764,2.448851
 23/12/2015 12:18:01 AM,2.424174,500.1979,2.448467
 23/12/2015 12:18:02 AM,2.455241,499.7661,2.448467
 23/12/2015 12:18:03 AM,2.506485,499.0203,2.448851
 23/12/2015 12:18:04 AM,2.542356,498.9026,2.450133
 23/12/2015 12:18:05 AM,2.584313,498.5493,2.450133
 23/12/2015 12:18:06 AM,2.619223,498.196,2.450133
 23/12/2015 12:18:07 AM,2.642603,497.4109,2.451158
 23/12/2015 12:18:08 AM,2.652532,496.8614,2.452696
 23/12/2015 12:18:09 AM,2.656055,496.4296,2.452696
 23/12/2015 12:18:10 AM,2.637158,496.1941,2.452055
 23/12/2015 12:18:11 AM,2.624347,496.2726,2.449364
 23/12/2015 12:18:12 AM,2.612177,496.3511,2.449364
 23/12/2015 12:18:13 AM,2.603529,496.7437,2.451158
 23/12/2015 12:18:14 AM,2.588156,497.0184,2.451158
 23/12/2015 12:18:15 AM,2.571182,497.9998,2.451158
 23/12/2015 12:18:16 AM,2.556449,498.2353,2.451158
 23/12/2015 12:18:17 AM,2.543958,498.6278,2.451158
 23/12/2015 12:18:18 AM,2.528264,498.981,2.451158
 23/12/2015 12:18:19 AM,2.510649,498.9026,2.453978
 23/12/2015 12:18:20 AM,2.487269,498.51,2.454362
 23/12/2015 12:18:21 AM,2.4767,498.4315,2.454362
 23/12/2015 12:18:22 AM,2.455241,498.5885,2.453209
 23/12/2015 12:18:23 AM,2.44243,498.7063,2.45103
 23/12/2015 12:18:24 AM,2.426737,498.9418,2.45103
 23/12/2015 12:18:25 AM,2.425135,498.7848,2.45103
 23/12/2015 12:18:26 AM,2.425135,498.7063,2.45103
 23/12/2015 12:18:27 AM,2.444672,498.9418,2.45103
 23/12/2015 12:18:28 AM,2.498479,499.3343,2.45103
 23/12/2015 12:18:29 AM,2.542677,499.6091,2.448723
 23/12/2015 12:18:30 AM,2.587195,499.9231,2.448723
 23/12/2015 12:18:31 AM,2.619543,500.0016,2.448723
 23/12/2015 12:18:32 AM,2.653172,500.0801,2.45103
 23/12/2015 12:18:33 AM,2.676553,500.1194,2.452055
 23/12/2015 12:18:34 AM,2.679435,500.3549,2.452055
 23/12/2015 12:18:35 AM,2.653172,500.5119,2.452055
 23/12/2015 12:18:36 AM,2.632354,500.9437,2.452055
 23/12/2015 12:18:37 AM,2.623707,500.7082,2.452055
 23/12/2015 12:18:38 AM,2.623707,500.9044,2.452055
 23/12/2015 12:18:39 AM,2.623707,500.5904,2.452055
 23/12/2015 12:18:40 AM,2.598405,500.5512,2.452055
 23/12/2015 12:18:41 AM,2.577267,500.8652,2.452055
 23/12/2015 12:18:42 AM,2.559972,500.7474,2.452055
 23/12/2015 12:18:43 AM,2.539474,499.6876,2.452055
 23/12/2015 12:18:44 AM,2.519617,499.4913,2.452055
 23/12/2015 12:18:45 AM,2.503603,499.0988,2.455003
 23/12/2015 12:18:46 AM,2.48791,498.9418,2.455003
 23/12/2015 12:18:47 AM,2.478301,499.3736,2.455003
 23/12/2015 12:18:48 AM,2.463889,499.2166,2.455003
 23/12/2015 12:18:49 AM,2.448836,499.1773,2.455003
 23/12/2015 12:18:50 AM,2.432822,498.1175,2.455003
 23/12/2015 12:18:51 AM,2.425776,497.6072,2.455131
 23/12/2015 12:18:52 AM,2.420651,497.2539,2.455131
 23/12/2015 12:18:53 AM,2.420651,497.6465,2.455131
 23/12/2015 12:18:54 AM,2.467412,496.9792,2.452568
 23/12/2015 12:18:55 AM,2.51129,497.1754,2.451158
 23/12/2015 12:18:56 AM,2.51129,497.1754,2.451158
 23/12/2015 12:18:57 AM,2.551645,497.8035,2.451158
 23/12/2015 12:18:58 AM,2.593601,498.5885,2.451158
 23/12/2015 12:18:59 AM,2.628191,499.2166,2.451158
 23/12/2015 12:19:00 AM,2.645165,499.8839,2.451158
 23/12/2015 12:19:01 AM,2.654133,499.6876,2.451158
 23/12/2015 12:19:02 AM,2.655414,499.8054,2.451158
 23/12/2015 12:19:03 AM,2.631714,499.9624,2.454875
 23/12/2015 12:19:04 AM,2.622746,500.4727,2.455003
 23/12/2015 12:19:05 AM,2.614739,500.7867,2.455003
 23/12/2015 12:19:06 AM,2.60481,500.9044,2.453978
 23/12/2015 12:19:07 AM,2.586555,500.8652,2.453209
 23/12/2015 12:19:08 AM,2.572142,500.5904,2.452568
 23/12/2015 12:19:09 AM,2.555168,500.3942,2.452568
 23/12/2015 12:19:10 AM,2.539154,500.1586,2.452568
 23/12/2015 12:19:11 AM,2.524741,499.3343,2.452568
 23/12/2015 12:19:12 AM,2.505204,498.9418,2.452568
 23/12/2015 12:19:13 AM,2.484707,498.7848,2.452568
 23/12/2015 12:19:14 AM,2.473177,498.6278,2.452568
 23/12/2015 12:19:15 AM,2.45396,498.7848,2.452568
 23/12/2015 12:19:16 AM,2.447875,498.7848,2.452568
 23/12/2015 12:19:17 AM,2.431221,499.1381,2.452568
 23/12/2015 12:19:18 AM,2.427057,499.0203,2.450774
 23/12/2015 12:19:19 AM,2.427057,499.3736,2.449492
 23/12/2015 12:19:20 AM,2.443071,499.4913,2.449492
 23/12/2015 12:19:21 AM,2.516094,499.5699,2.449492
 23/12/2015 12:19:22 AM,2.553246,499.3343,2.449492
 23/12/2015 12:19:23 AM,2.590078,499.4913,2.452952
 23/12/2015 12:19:24 AM,2.620184,499.3736,2.452952
 23/12/2015 12:19:25 AM,2.65093,499.5699,2.452952
 23/12/2015 12:19:26 AM,2.660218,500.0016,2.452952
 23/12/2015 12:19:27 AM,2.660218,500.1194,2.452952
 23/12/2015 12:19:28 AM,2.639721,500.2764,2.452952
 23/12/2015 12:19:29 AM,2.619543,500.5119,2.452952
 23/12/2015 12:19:30 AM,2.619223,500.5904,2.452952
 23/12/2015 12:19:31 AM,2.619223,500.9437,2.452568
 23/12/2015 12:19:32 AM,2.60417,500.9044,2.452568
 23/12/2015 12:19:33 AM,2.586555,500.8652,2.452568
 23/12/2015 12:19:34 AM,2.570861,501.1792,2.452568
 23/12/2015 12:19:35 AM,2.551645,501.3755,2.451671
 23/12/2015 12:19:36 AM,2.538833,501.6502,2.451671
 23/12/2015 12:19:37 AM,2.521538,501.4932,2.451671
 23/12/2015 12:19:38 AM,2.502322,501.6895,2.452952
 23/12/2015 12:19:39 AM,2.490472,501.8858,2.452952
 23/12/2015 12:19:40 AM,2.475098,502.4745,2.453978
 23/12/2015 12:19:41 AM,2.457803,502.8278,2.454618
 23/12/2015 12:19:42 AM,2.436345,503.2204,2.454618
 23/12/2015 12:19:43 AM,2.426416,503.3381,2.455515
 23/12/2015 12:19:44 AM,2.423213,503.4559,2.455772
 23/12/2015 12:19:45 AM,2.420011,503.2989,2.4559
 23/12/2015 12:19:46 AM,2.440188,503.4166,2.4559
 23/12/2015 12:19:47 AM,2.479262,503.5344,2.455643
 23/12/2015 12:19:48 AM,2.528905,503.2989,2.452696
 23/12/2015 12:19:49 AM,2.567658,503.2204,2.452696
 23/12/2015 12:19:50 AM,2.611216,502.9063,2.453593
 23/12/2015 12:19:51 AM,2.633956,502.6316,2.453593
 23/12/2015 12:19:52 AM,2.65061,502.239,2.453593
 23/12/2015 12:19:53 AM,2.656375,501.4932,2.453593
 23/12/2015 12:19:54 AM,2.647727,501.0615,2.453593
 23/12/2015 12:19:55 AM,2.633315,500.9044,2.453849
 23/12/2015 12:19:56 AM,2.621145,500.5512,2.455003
 23/12/2015 12:19:57 AM,2.614419,500.4727,2.455003
 23/12/2015 12:19:58 AM,2.597124,500.3942,2.455003
 23/12/2015 12:19:59 AM,2.58111,500.3549,2.455003
 23/12/2015 12:20:00 AM,2.55805,500.5119,2.455003
 23/12/2015 12:20:01 AM,2.542036,500.8652,2.455003
 23/12/2015 12:20:02 AM,2.524101,501.1792,2.45244
 23/12/2015 12:20:03 AM,2.508728,501.454,2.45244
 23/12/2015 12:20:04 AM,2.490792,501.1007,2.45244
 23/12/2015 12:20:05 AM,2.47638,500.9829,2.45244
 23/12/2015 12:20:06 AM,2.46517,500.7867,2.454362
 23/12/2015 12:20:07 AM,2.46517,500.7867,2.454362
 23/12/2015 12:20:08 AM,2.452999,500.9044,2.454362
 23/12/2015 12:20:09 AM,2.439548,501.0615,2.452952
 23/12/2015 12:20:10 AM,2.431221,501.2577,2.452312
 23/12/2015 12:20:11 AM,2.431221,501.297,2.452312
 23/12/2015 12:20:12 AM,2.433783,501.454,2.452312
 23/12/2015 12:20:13 AM,2.484707,501.5717,2.452312
 23/12/2015 12:20:14 AM,2.531467,501.768,2.452312
 23/12/2015 12:20:15 AM,2.567338,501.5717,2.45103
 23/12/2015 12:20:16 AM,2.605771,501.768,2.45103
 23/12/2015 12:20:17 AM,2.637158,501.7288,2.45103
 23/12/2015 12:20:18 AM,2.66182,501.768,2.45103
 23/12/2015 12:20:19 AM,2.665983,502.5138,2.452696
 23/12/2015 12:20:20 AM,2.643244,502.8278,2.452696
 23/12/2015 12:20:21 AM,2.631714,503.2596,2.452696
 23/12/2015 12:20:22 AM,2.614419,503.4951,2.452696
 23/12/2015 12:20:23 AM,2.608013,504.0839,2.454362
 23/12/2015 12:20:24 AM,2.591359,504.0054,2.454362
 23/12/2015 12:20:25 AM,2.577587,503.8484,2.454362
 23/12/2015 12:20:26 AM,2.564776,503.6129,2.454362
 23/12/2015 12:20:27 AM,2.551965,503.1418,2.454362
 23/12/2015 12:20:28 AM,2.527944,502.8671,2.454362
 23/12/2015 12:20:29 AM,2.517055,502.8671,2.454234
 23/12/2015 12:20:30 AM,2.50008,502.4745,2.451671
 23/12/2015 12:20:31 AM,2.489511,502.1213,2.451671
 23/12/2015 12:20:32 AM,2.473177,501.6895,2.451671
 23/12/2015 12:20:33 AM,2.461006,501.1792,2.453721
 23/12/2015 12:20:34 AM,2.44243,501.2577,2.45449
 23/12/2015 12:20:35 AM,2.427377,500.7082,2.4559
 23/12/2015 12:20:36 AM,2.427057,500.4727,2.456156
 23/12/2015 12:20:37 AM,2.427057,500.5512,2.456156
 23/12/2015 12:20:38 AM,2.452999,500.5904,2.456156
 23/12/2015 12:20:39 AM,2.502322,500.9437,2.456156
 23/12/2015 12:20:40 AM,2.551965,501.3755,2.455131
 23/12/2015 12:20:41 AM,2.591679,501.5717,2.452696
 23/12/2015 12:20:42 AM,2.628191,502.1213,2.452568
 23/12/2015 12:20:43 AM,2.65061,502.239,2.452568
 23/12/2015 12:20:44 AM,2.661179,502.3568,2.452568
 23/12/2015 12:20:45 AM,2.661179,502.239,2.453849
 23/12/2015 12:20:46 AM,2.638119,501.925,2.454362
 23/12/2015 12:20:47 AM,2.624027,501.6502,2.454362
 23/12/2015 12:20:48 AM,2.61602,501.6502,2.454362
 23/12/2015 12:20:49 AM,2.609935,501.1792,2.452952
 23/12/2015 12:20:50 AM,2.594562,501.1792,2.452952
 23/12/2015 12:20:51 AM,2.574384,501.1792,2.452952
 23/12/2015 12:20:52 AM,2.561893,501.6502,2.452952
 23/12/2015 12:20:53 AM,2.538513,501.454,2.452952
 23/12/2015 12:20:54 AM,2.526022,501.6895,2.452952
 23/12/2015 12:20:55 AM,2.504884,502.1605,2.45308
 23/12/2015 12:20:56 AM,2.490792,502.8671,2.456156
 23/12/2015 12:20:57 AM,2.47638,503.1418,2.456284
 23/12/2015 12:20:58 AM,2.462608,503.4166,2.456284
 23/12/2015 12:20:59 AM,2.450758,503.4166,2.456284
 23/12/2015 12:21:00 AM,2.439868,503.6129,2.456284
 23/12/2015 12:21:01 AM,2.43026,503.2204,2.456284
 23/12/2015 12:21:02 AM,2.428658,502.8671,2.456284
 23/12/2015 12:21:03 AM,2.428658,502.5531,2.457181
 23/12/2015 12:21:04 AM,2.476059,501.7288,2.457438
 23/12/2015 12:21:05 AM,2.529225,501.1792,2.457438
 23/12/2015 12:21:06 AM,2.575986,500.3942,2.457438
 23/12/2015 12:21:07 AM,2.60417,499.9624,2.459616
 23/12/2015 12:21:08 AM,2.60417,499.9624,2.459616
 23/12/2015 12:21:09 AM,2.633635,499.5699,2.460001
 23/12/2015 12:21:10 AM,2.651571,499.1773,2.460001
 23/12/2015 12:21:11 AM,2.663421,499.2951,2.458463
 23/12/2015 12:21:12 AM,2.649649,499.2166,2.457438
 23/12/2015 12:21:13 AM,2.618582,499.3343,2.457438
 23/12/2015 12:21:14 AM,2.607373,499.1773,2.457438
 23/12/2015 12:21:15 AM,2.60481,499.5306,2.455643
 23/12/2015 12:21:16 AM,2.598405,499.5306,2.455643
 23/12/2015 12:21:17 AM,2.578868,499.5699,2.455643
 23/12/2015 12:21:18 AM,2.566377,499.6876,2.455643
 23/12/2015 12:21:19 AM,2.551324,499.9231,2.455643
 23/12/2015 12:21:20 AM,2.537873,500.1586,2.455643
 23/12/2015 12:21:21 AM,2.519617,500.4727,2.455643
 23/12/2015 12:21:22 AM,2.503603,500.5904,2.455643
 23/12/2015 12:21:23 AM,2.484066,500.7867,2.455643
 23/12/2015 12:21:24 AM,2.469654,500.8652,2.456412
 23/12/2015 12:21:25 AM,2.448836,501.454,2.457822
 23/12/2015 12:21:26 AM,2.441469,501.3362,2.457822
 23/12/2015 12:21:27 AM,2.426416,501.5717,2.457822
 23/12/2015 12:21:28 AM,2.420651,501.6895,2.457822
 23/12/2015 12:21:29 AM,2.420651,501.7288,2.457822
 23/12/2015 12:21:30 AM,2.436985,501.3755,2.457822
 23/12/2015 12:21:31 AM,2.487269,501.14,2.457822
 23/12/2015 12:21:32 AM,2.531147,500.5119,2.457822
 23/12/2015 12:21:33 AM,2.579188,500.1586,2.457822
 23/12/2015 12:21:34 AM,2.610575,500.0016,2.457822
 23/12/2015 12:21:35 AM,2.63876,500.3156,2.457822
 23/12/2015 12:21:36 AM,2.653172,500.5119,2.457822
 23/12/2015 12:21:37 AM,2.654453,500.7867,2.457053
 23/12/2015 12:21:38 AM,2.648368,500.9437,2.457053
 23/12/2015 12:21:39 AM,2.629792,501.1007,2.456412
 23/12/2015 12:21:40 AM,2.620824,501.2577,2.4559
 23/12/2015 12:21:41 AM,2.613778,501.5717,2.4559
 23/12/2015 12:21:42 AM,2.606091,501.8858,2.4559
 23/12/2015 12:21:43 AM,2.583672,502.239,2.455772
 23/12/2015 12:21:44 AM,2.566698,502.239,2.455772
 23/12/2015 12:21:45 AM,2.550684,502.0428,2.455772
 23/12/2015 12:21:46 AM,2.533068,502.3175,2.459104
 23/12/2015 12:21:47 AM,2.514493,502.7101,2.459104
 23/12/2015 12:21:48 AM,2.501041,502.7101,2.459104
 23/12/2015 12:21:49 AM,2.487269,503.1418,2.459104
 23/12/2015 12:21:50 AM,2.472857,503.3381,2.459104
 23/12/2015 12:21:51 AM,2.459085,503.4559,2.457822
 23/12/2015 12:21:52 AM,2.448836,503.6129,2.456797
 23/12/2015 12:21:53 AM,2.436985,503.6914,2.456797
 23/12/2015 12:21:54 AM,2.435384,503.7307,2.455643
 23/12/2015 12:21:55 AM,2.435384,504.2409,2.455643
 23/12/2015 12:21:56 AM,2.463889,504.1232,2.455643
 23/12/2015 12:21:57 AM,2.519937,504.5157,2.455643
 23/12/2015 12:21:58 AM,2.555488,504.3979,2.455643
 23/12/2015 12:21:59 AM,2.587516,504.5942,2.455643
 23/12/2015 12:22:00 AM,2.621785,504.3979,2.455643
 23/12/2015 12:22:01 AM,2.645165,503.6914,2.455643
 23/12/2015 12:22:02 AM,2.662781,502.8278,2.455643
 23/12/2015 12:22:03 AM,2.662781,502.5531,2.455643
 23/12/2015 12:22:04 AM,2.662781,502.5531,2.455643
 23/12/2015 12:22:05 AM,2.630433,502.1605,2.455643
 23/12/2015 12:22:06 AM,2.614419,501.925,2.455643
 23/12/2015 12:22:07 AM,2.612497,501.768,2.455643
 23/12/2015 12:22:08 AM,2.609294,501.4932,2.455643
 23/12/2015 12:22:09 AM,2.59296,501.3755,2.456284
 23/12/2015 12:22:10 AM,2.576946,501.454,2.458976
 23/12/2015 12:22:11 AM,2.560292,501.5717,2.458976
 23/12/2015 12:22:12 AM,2.545239,501.7288,2.459616
 23/12/2015 12:22:13 AM,2.528905,501.5717,2.460001
 23/12/2015 12:22:14 AM,2.512891,501.5717,2.460001
 23/12/2015 12:22:15 AM,2.496237,501.9643,2.460001
 23/12/2015 12:22:16 AM,2.478621,501.9643,2.460001
 23/12/2015 12:22:17 AM,2.469974,502.2783,2.460001
 23/12/2015 12:22:18 AM,2.449797,502.239,2.457053
 23/12/2015 12:22:19 AM,2.431221,502.3175,2.456541
 23/12/2015 12:22:20 AM,2.423854,502.4745,2.456541
 23/12/2015 12:22:21 AM,2.422253,502.6708,2.457566
 23/12/2015 12:22:22 AM,2.426737,502.5138,2.458206
 23/12/2015 12:22:23 AM,2.492393,503.0241,2.457566
 23/12/2015 12:22:24 AM,2.517055,503.2204,2.456541
 23/12/2015 12:22:25 AM,2.55773,503.2204,2.455772
 23/12/2015 12:22:26 AM,2.60417,502.7101,2.455772
 23/12/2015 12:22:27 AM,2.635237,502.082,2.455772
 23/12/2015 12:22:28 AM,2.653172,501.768,2.455772
 23/12/2015 12:22:29 AM,2.66214,501.6895,2.455772
 23/12/2015 12:22:30 AM,2.654774,501.2577,2.455772
 23/12/2015 12:22:31 AM,2.638119,500.8652,2.455772
 23/12/2015 12:22:32 AM,2.622105,500.0016,2.457053
 23/12/2015 12:22:33 AM,2.622105,500.0016,2.457053
 23/12/2015 12:22:34 AM,2.605131,499.9624,2.459488
 23/12/2015 12:22:35 AM,2.596163,499.4913,2.459488
 23/12/2015 12:22:36 AM,2.5699,500.0801,2.459488
 23/12/2015 12:22:37 AM,2.555488,500.1194,2.459488
 23/12/2015 12:22:38 AM,2.537232,500.3156,2.457053
 23/12/2015 12:22:39 AM,2.526663,500.6689,2.457053
 23/12/2015 12:22:40 AM,2.516414,501.454,2.457053
 23/12/2015 12:22:41 AM,2.502322,501.768,2.457053
 23/12/2015 12:22:42 AM,2.491432,502.1605,2.458719
 23/12/2015 12:22:43 AM,2.469654,502.5531,2.458719
 23/12/2015 12:22:44 AM,2.455882,502.8671,2.458719
 23/12/2015 12:22:45 AM,2.438267,502.6708,2.457694
 23/12/2015 12:22:46 AM,2.428018,502.6708,2.457694
 23/12/2015 12:22:47 AM,2.426737,502.8278,2.457694
 23/12/2015 12:22:48 AM,2.436985,502.6708,2.457694
 23/12/2015 12:22:49 AM,2.485667,502.4353,2.457694
 23/12/2015 12:22:50 AM,2.529866,502.3175,2.457694
 23/12/2015 12:22:51 AM,2.568939,502.1605,2.457694
 23/12/2015 12:22:52 AM,2.598725,502.6708,2.457694
 23/12/2015 12:22:53 AM,2.633315,502.5531,2.457694
 23/12/2015 12:22:54 AM,2.655735,502.7101,2.457694
 23/12/2015 12:22:55 AM,2.664382,502.9456,2.457694
 23/12/2015 12:22:56 AM,2.654774,503.0241,2.457694
 23/12/2015 12:22:57 AM,2.632354,503.1418,2.455515
 23/12/2015 12:22:58 AM,2.619543,503.6129,2.455515
 23/12/2015 12:22:59 AM,2.619223,504.1232,2.455515
 23/12/2015 12:23:00 AM,2.614419,504.5157,2.455515
 23/12/2015 12:23:01 AM,2.597764,504.6335,2.455515
 23/12/2015 12:23:02 AM,2.584953,504.8297,2.455515
 23/12/2015 12:23:03 AM,2.563495,504.712,2.455515
 23/12/2015 12:23:04 AM,2.547481,504.6727,2.455515
 23/12/2015 12:23:05 AM,2.528905,504.9082,2.455515
 23/12/2015 12:23:06 AM,2.515453,504.712,2.455515
 23/12/2015 12:23:07 AM,2.492393,504.4764,2.455515
 23/12/2015 12:23:08 AM,2.473497,503.4559,2.455515
 23/12/2015 12:23:09 AM,2.467412,502.6316,2.455515
 23/12/2015 12:23:10 AM,2.446594,502.4745,2.455515
 23/12/2015 12:23:11 AM,2.435064,501.925,2.455515
 23/12/2015 12:23:12 AM,2.425135,501.6502,2.455515
 23/12/2015 12:23:13 AM,2.423534,501.3362,2.455515
 23/12/2015 12:23:14 AM,2.43058,501.4932,2.455515
 23/12/2015 12:23:15 AM,2.467092,502.2783,2.455515
 23/12/2015 12:23:16 AM,2.515133,503.0634,2.455515
 23/12/2015 12:23:17 AM,2.550043,503.7307,2.455515
 23/12/2015 12:23:18 AM,2.599366,504.4764,2.455515
 23/12/2015 12:23:19 AM,2.626589,504.712,2.455515
 23/12/2015 12:23:20 AM,2.648368,504.5942,2.455515
 23/12/2015 12:23:21 AM,2.648368,504.5942,2.455515
 23/12/2015 12:23:22 AM,2.657336,504.3979,2.456156
 23/12/2015 12:23:23 AM,2.657336,504.2017,2.456156
 23/12/2015 12:23:24 AM,2.631714,504.0447,2.455003
 23/12/2015 12:23:25 AM,2.620184,503.4951,2.454234
 23/12/2015 12:23:26 AM,2.612177,503.3381,2.454234
 23/12/2015 12:23:27 AM,2.602569,502.5531,2.453593
 23/12/2015 12:23:28 AM,2.582071,502.3175,2.453593
 23/12/2015 12:23:29 AM,2.56926,502.4353,2.453593
 23/12/2015 12:23:30 AM,2.553566,502.5138,2.455643
 23/12/2015 12:23:31 AM,2.535951,502.7101,2.456541
 23/12/2015 12:23:32 AM,2.519617,503.0241,2.456541
 23/12/2015 12:23:33 AM,2.503603,503.4166,2.456541
 23/12/2015 12:23:34 AM,2.48791,504.2802,2.456541
 23/12/2015 12:23:35 AM,2.471255,505.2223,2.458463
 23/12/2015 12:23:36 AM,2.458444,505.6148,2.458463
 23/12/2015 12:23:37 AM,2.44179,505.7718,2.457181
 23/12/2015 12:23:38 AM,2.44179,505.7718,2.457181
 23/12/2015 12:23:39 AM,2.427057,505.6933,2.457181
 23/12/2015 12:23:40 AM,2.427057,505.497,2.457181
 23/12/2015 12:23:41 AM,2.460366,505.2223,2.460001
 23/12/2015 12:23:42 AM,2.513852,504.869,2.460001
 23/12/2015 12:23:43 AM,2.552926,504.6727,2.458206
 23/12/2015 12:23:44 AM,2.588797,504.7905,2.458206
 23/12/2015 12:23:45 AM,2.616981,504.712,2.458206
 23/12/2015 12:23:46 AM,2.649329,504.5157,2.458206
 23/12/2015 12:23:47 AM,2.664382,504.7905,2.458206
 23/12/2015 12:23:48 AM,2.667585,504.9867,2.457053
 23/12/2015 12:23:49 AM,2.640041,504.869,2.457053
 23/12/2015 12:23:50 AM,2.622426,505.2223,2.4559
 23/12/2015 12:23:51 AM,2.616981,505.4185,2.454875
 23/12/2015 12:23:52 AM,2.612818,505.5755,2.454875
 23/12/2015 12:23:53 AM,2.60417,505.6148,2.454875
 23/12/2015 12:23:54 AM,2.583672,505.4578,2.454875
 23/12/2015 12:23:55 AM,2.567979,505.654,2.454875
 23/12/2015 12:23:56 AM,2.547161,505.654,2.45308
 23/12/2015 12:23:57 AM,2.535631,505.6933,2.45308
 23/12/2015 12:23:58 AM,2.513532,505.4185,2.455772
 23/12/2015 12:23:59 AM,2.5004,504.8297,2.4559
 23/12/2015 12:24:00 AM,2.486308,504.5157,2.4559
 23/12/2015 12:24:01 AM,2.470614,504.2802,2.4559
 23/12/2015 12:24:02 AM,2.458444,504.2017,2.4559
 23/12/2015 12:24:03 AM,2.44275,503.8877,2.4559
 23/12/2015 12:24:04 AM,2.432822,503.8091,2.4559
 23/12/2015 12:24:05 AM,2.429619,503.7307,2.4559
 23/12/2015 12:24:06 AM,2.428338,503.4951,2.4559
 23/12/2015 12:24:07 AM,2.457483,503.2989,2.455003
 23/12/2015 12:24:08 AM,2.502642,502.9456,2.455003
 23/12/2015 12:24:09 AM,2.550364,503.0241,2.455003
 23/12/2015 12:24:10 AM,2.583672,502.6708,2.455003
 23/12/2015 12:24:11 AM,2.619543,503.0634,2.455003
 23/12/2015 12:24:12 AM,2.633635,503.2989,2.455003
 23/12/2015 12:24:13 AM,2.649009,503.7307,2.455003
 23/12/2015 12:24:14 AM,2.64997,504.4764,2.4559
 23/12/2015 12:24:15 AM,2.634917,504.6335,2.4559
 23/12/2015 12:24:16 AM,2.625628,504.7905,2.457694
 23/12/2015 12:24:17 AM,2.619543,504.9082,2.457694
 23/12/2015 12:24:18 AM,2.614419,504.869,2.456797
 23/12/2015 12:24:19 AM,2.597764,504.8297,2.456797
 23/12/2015 12:24:20 AM,2.583992,504.5942,2.456797
 23/12/2015 12:24:21 AM,2.560292,504.5157,2.456797
 23/12/2015 12:24:22 AM,2.545559,504.2802,2.456797
 23/12/2015 12:24:23 AM,2.531467,503.9269,2.455515
 23/12/2015 12:24:24 AM,2.514813,503.8091,2.453593
 23/12/2015 12:24:25 AM,2.497198,503.4951,2.452696
 23/12/2015 12:24:26 AM,2.48791,503.0634,2.452696
 23/12/2015 12:24:27 AM,2.48791,503.0634,2.452696
 23/12/2015 12:24:28 AM,2.468052,503.4166,2.452696
 23/12/2015 12:24:29 AM,2.447555,503.6129,2.452696
 23/12/2015 12:24:30 AM,2.434744,503.6521,2.452696
 23/12/2015 12:24:31 AM,2.424815,503.6521,2.452696
 23/12/2015 12:24:32 AM,2.424815,503.8091,2.455259
 23/12/2015 12:24:33 AM,2.437626,503.8091,2.455643
 23/12/2015 12:24:34 AM,2.485667,503.6521,2.455643
 23/12/2015 12:24:35 AM,2.53435,503.6521,2.455643
 23/12/2015 12:24:36 AM,2.570861,503.6129,2.455643
 23/12/2015 12:24:37 AM,2.603209,503.5344,2.455643
 23/12/2015 12:24:38 AM,2.636518,503.8877,2.455643
 23/12/2015 12:24:39 AM,2.656055,503.6129,2.454875
 23/12/2015 12:24:40 AM,2.661179,503.6521,2.454875
 23/12/2015 12:24:41 AM,2.63844,503.6914,2.454875
 23/12/2015 12:24:42 AM,2.621785,503.6914,2.454875
 23/12/2015 12:24:43 AM,2.609294,504.0054,2.454875
 23/12/2015 12:24:44 AM,2.609294,504.0054,2.454875
 23/12/2015 12:24:45 AM,2.606732,504.0447,2.456412
 23/12/2015 12:24:46 AM,2.598725,504.0839,2.456412
 23/12/2015 12:24:47 AM,2.572142,504.1232,2.457438
 23/12/2015 12:24:48 AM,2.562534,504.3979,2.457694
 23/12/2015 12:24:49 AM,2.548442,504.6335,2.457694
 23/12/2015 12:24:50 AM,2.527624,505.026,2.457694
 23/12/2015 12:24:51 AM,2.505525,505.6933,2.455772
